sale_id,customer_id,product_id,store_id,sale_date,amount,discount_applied,region,data_source,last_updated
4711,517,49,27,2024-07-22,892.58,13.81,North America,CRM_SYSTEM,2025-07-07 23:20:13
4712,958,20,23,2025-06-15,309.75,19.6,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4713,203,53,42,2025-01-21,801.87,13.62,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4714,662,90,14,2024-12-29,342.59,9.36,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4715,137,37,33,2024-09-13,769.44,5.41,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4716,238,27,5,2025-06-03,228.18,11.74,North America,CRM_SYSTEM,2025-07-07 23:20:13
4717,334,14,23,2025-06-10,603.13,17.43,North America,CRM_SYSTEM,2025-07-07 23:20:13
4718,770,52,41,2024-12-26,55.15,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4719,272,31,42,2024-11-10,191.53,4.13,North America,CRM_SYSTEM,2025-07-07 23:20:13
4720,603,60,27,2025-02-24,389.2,7.73,North America,CRM_SYSTEM,2025-07-07 23:20:13
4721,847,59,2,2024-07-13,108.35,17.47,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4722,336,61,12,2024-12-02,532.01,17.29,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4723,32,4,1,2025-06-10,345.44,12.59,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4724,831,81,26,2024-08-05,272.99,14.39,North America,CRM_SYSTEM,2025-07-07 23:20:13
4725,721,30,21,2025-01-18,589.87,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4726,843,73,10,2024-12-26,321.37,16.76,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4727,851,32,48,2025-03-18,531.44,9.59,North America,CRM_SYSTEM,2025-07-07 23:20:13
4728,795,79,23,2024-10-29,712.07,7.03,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4729,8,41,12,2025-02-02,855.57,6.92,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4730,631,15,42,2024-07-29,442.81,2.59,North America,CRM_SYSTEM,2025-07-07 23:20:13
4731,433,38,11,2024-12-07,47.53,13.01,North America,CRM_SYSTEM,2025-07-07 23:20:13
4732,489,60,23,2024-08-28,745.43,9.36,North America,CRM_SYSTEM,2025-07-07 23:20:13
4733,760,34,26,2025-01-24,336.9,9.87,North America,CRM_SYSTEM,2025-07-07 23:20:13
4734,616,83,9,2024-07-23,157.64,10.55,North America,CRM_SYSTEM,2025-07-07 23:20:13
4735,250,39,38,2024-12-07,383.77,3.7,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4736,823,24,38,2025-04-03,453.39,17.47,North America,CRM_SYSTEM,2025-07-07 23:20:13
4737,57,37,49,2024-12-27,370.47,3.02,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4738,4,6,3,2025-01-17,115.78,10.11,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4739,2,67,36,2024-12-01,162.7,17.85,North America,CRM_SYSTEM,2025-07-07 23:20:13
4740,413,98,49,2024-07-27,59.46,13.35,North America,CRM_SYSTEM,2025-07-07 23:20:13
4741,937,66,18,2024-09-09,925.08,5.26,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4742,430,82,15,2025-04-01,524.67,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4743,30,42,27,2024-12-27,967.53,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4744,266,91,23,2024-11-11,82.99,19.2,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4745,661,25,35,2024-11-04,710.32,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4746,107,69,16,2025-06-26,356.03,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4747,756,88,8,2025-05-25,915.61,16.41,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4748,727,40,35,2025-05-29,250.97,1.74,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4749,332,48,31,2025-03-25,994.77,14.53,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4750,327,76,48,2025-05-22,790.08,5.18,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4751,775,45,41,2024-10-01,698.59,14.46,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4752,972,29,1,2024-11-07,999.17,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4753,943,4,39,2025-06-27,201.92,7.49,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4754,993,76,6,2025-03-11,615.38,16.23,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4755,247,54,10,2024-10-26,697.27,11.96,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4756,572,16,40,2024-09-30,878.8,15.82,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4757,69,36,25,2024-10-12,302.06,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4758,398,64,5,2025-03-22,678.24,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4759,374,31,31,2025-02-20,600.1,0.62,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4760,677,28,1,2025-04-16,896.43,14.59,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4761,53,18,37,2025-05-11,711.43,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4762,132,1,3,2024-07-16,328.6,12.86,North America,CRM_SYSTEM,2025-07-07 23:20:13
4763,514,79,21,2024-07-22,295.82,15.71,North America,CRM_SYSTEM,2025-07-07 23:20:13
4764,46,41,14,2024-11-19,388.9,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4765,215,69,10,2024-12-25,835.17,18.66,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4766,902,10,31,2024-09-13,990.96,0.75,North America,CRM_SYSTEM,2025-07-07 23:20:13
4767,126,59,41,2025-02-20,597.26,4.01,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4768,583,21,20,2024-08-26,897.93,9.98,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4769,449,71,20,2025-04-19,815.41,2.39,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4770,515,64,40,2025-02-18,555.5,3.47,North America,CRM_SYSTEM,2025-07-07 23:20:13
4771,366,31,44,2025-06-03,897.2,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4772,671,11,46,2024-09-18,525.25,4.8,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4773,290,22,44,2024-10-18,754.91,16.59,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4774,33,86,48,2024-08-17,939.72,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4775,350,55,7,2024-09-24,810.94,1.58,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4776,22,8,10,2025-01-09,234.54,10.0,North America,CRM_SYSTEM,2025-07-07 23:20:13
4777,524,6,36,2025-06-25,575.45,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4778,873,69,42,2025-04-21,910.51,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4779,185,73,23,2024-12-03,249.98,16.47,North America,CRM_SYSTEM,2025-07-07 23:20:13
4780,892,50,7,2024-07-28,807.18,16.83,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4781,197,64,41,2025-03-09,108.93,5.24,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4782,616,58,18,2024-11-07,902.26,4.97,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4783,517,60,48,2024-07-15,747.48,5.32,North America,CRM_SYSTEM,2025-07-07 23:20:13
4784,474,32,6,2024-10-08,384.32,2.69,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4785,655,1,47,2025-05-03,418.87,13.18,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4786,859,53,36,2025-03-24,541.41,15.18,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4787,91,78,46,2025-05-25,308.73,2.12,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4788,999,38,43,2025-03-24,239.12,15.7,North America,CRM_SYSTEM,2025-07-07 23:20:13
4789,72,6,33,2025-03-14,171.25,7.49,North America,CRM_SYSTEM,2025-07-07 23:20:13
4790,784,26,45,2025-02-04,451.61,7.91,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4791,735,44,36,2025-04-14,12.8,6.72,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4792,770,96,32,2025-03-11,186.45,8.97,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4793,282,16,16,2025-06-05,750.3,3.93,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4794,621,95,4,2025-04-02,710.41,14.4,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4795,932,10,29,2025-06-27,647.34,0.97,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4796,269,12,4,2025-06-16,666.79,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4797,233,63,48,2025-03-25,434.47,2.04,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4798,335,85,6,2025-01-27,336.38,11.75,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4799,343,79,29,2024-12-05,285.68,19.48,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4800,375,84,47,2025-02-10,794.79,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4801,715,29,45,2025-07-01,193.2,16.79,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4802,993,13,1,2025-04-07,605.04,8.29,North America,CRM_SYSTEM,2025-07-07 23:20:13
4803,646,3,35,2025-03-13,896.41,3.55,North America,CRM_SYSTEM,2025-07-07 23:20:13
4804,40,34,7,2025-02-07,676.72,16.0,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4805,916,26,11,2024-09-09,302.72,16.25,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4806,561,18,4,2024-12-18,813.07,5.75,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4807,340,53,41,2025-05-19,470.97,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4808,836,60,45,2025-01-24,967.23,14.85,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4809,784,55,38,2025-02-10,515.16,5.59,North America,CRM_SYSTEM,2025-07-07 23:20:13
4810,88,19,30,2025-04-27,416.66,10.55,North America,CRM_SYSTEM,2025-07-07 23:20:13
4811,539,19,34,2025-01-23,813.62,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4812,225,89,24,2024-10-19,51.75,9.54,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4813,209,21,1,2025-04-29,356.76,15.93,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4814,74,49,36,2024-12-17,898.56,10.03,North America,CRM_SYSTEM,2025-07-07 23:20:13
4815,899,13,40,2025-06-01,500.4,4.79,North America,CRM_SYSTEM,2025-07-07 23:20:13
4816,559,33,1,2025-01-25,629.14,14.47,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4817,23,2,37,2025-03-09,611.46,8.83,North America,CRM_SYSTEM,2025-07-07 23:20:13
4818,20,94,13,2025-04-01,768.13,5.99,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4819,661,8,1,2025-04-18,788.08,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4820,829,9,38,2024-12-28,307.06,6.09,North America,CRM_SYSTEM,2025-07-07 23:20:13
4821,660,41,1,2025-06-15,550.89,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4822,452,99,26,2024-09-03,191.49,17.3,North America,CRM_SYSTEM,2025-07-07 23:20:13
4823,564,14,27,2024-11-05,562.83,3.69,North America,CRM_SYSTEM,2025-07-07 23:20:13
4824,90,20,42,2024-08-05,10.82,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4825,993,12,19,2024-10-04,900.45,3.75,North America,CRM_SYSTEM,2025-07-07 23:20:13
4826,320,32,13,2025-03-07,532.56,16.49,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4827,599,40,35,2024-12-04,970.47,19.17,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4828,782,3,41,2024-09-12,289.64,13.01,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4829,229,70,36,2025-04-21,953.1,14.01,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4830,442,53,29,2024-12-09,238.91,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4831,770,30,32,2024-08-15,135.44,17.94,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4832,84,66,2,2024-09-10,981.75,4.18,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4833,660,3,35,2024-08-09,125.78,5.93,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4834,770,61,14,2025-05-06,247.15,13.94,North America,CRM_SYSTEM,2025-07-07 23:20:13
4835,996,89,24,2025-02-19,326.25,7.94,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4836,388,34,4,2025-03-10,956.16,13.69,North America,CRM_SYSTEM,2025-07-07 23:20:13
4837,51,46,20,2024-12-27,889.14,1.35,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4838,813,59,16,2024-10-30,233.63,5.93,North America,CRM_SYSTEM,2025-07-07 23:20:13
4839,265,91,11,2024-10-21,887.08,0.37,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4840,636,65,21,2024-12-09,922.52,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4841,8,56,23,2024-12-27,261.79,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4842,327,90,10,2024-12-08,97.27,9.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
4843,92,28,42,2025-04-25,484.85,14.49,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4844,710,25,3,2025-03-07,714.75,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4845,683,19,7,2024-08-02,813.23,13.21,North America,CRM_SYSTEM,2025-07-07 23:20:13
4846,429,79,23,2024-08-31,85.62,19.04,North America,CRM_SYSTEM,2025-07-07 23:20:13
4847,311,9,10,2025-03-23,886.3,10.42,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4848,706,34,32,2024-10-18,645.22,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4849,136,69,45,2024-12-05,376.99,0.58,North America,CRM_SYSTEM,2025-07-07 23:20:13
4850,355,94,9,2025-03-20,867.29,4.18,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4851,379,99,40,2025-05-27,119.93,2.15,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4852,41,97,30,2024-11-10,588.11,13.65,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4853,128,23,49,2024-08-09,644.08,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4854,901,7,10,2025-01-05,492.66,12.93,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4855,409,91,16,2025-03-29,757.42,9.6,North America,CRM_SYSTEM,2025-07-07 23:20:13
4856,677,28,19,2025-06-19,232.94,9.06,North America,CRM_SYSTEM,2025-07-07 23:20:13
4857,586,86,20,2024-11-06,846.2,9.54,North America,CRM_SYSTEM,2025-07-07 23:20:13
4858,310,71,19,2024-08-20,124.41,4.12,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4859,178,18,46,2025-05-21,844.24,13.53,North America,CRM_SYSTEM,2025-07-07 23:20:13
4860,715,84,26,2025-01-16,580.78,17.12,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4861,800,39,4,2024-12-15,199.07,8.45,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4862,647,64,14,2025-06-17,904.88,4.12,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4863,675,4,17,2025-06-16,623.55,16.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
4864,953,62,28,2024-11-18,121.65,14.72,North America,CRM_SYSTEM,2025-07-07 23:20:13
4865,225,78,6,2024-10-18,805.76,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4866,286,1,19,2024-07-29,762.98,9.07,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4867,148,50,28,2025-04-06,675.9,2.57,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4868,328,2,7,2024-07-20,999.6,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4869,294,81,21,2025-01-25,775.94,12.09,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4870,451,3,1,2024-11-19,94.38,17.8,North America,CRM_SYSTEM,2025-07-07 23:20:13
4871,348,67,14,2024-10-24,633.44,17.79,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4872,406,35,33,2024-09-15,979.03,18.2,North America,CRM_SYSTEM,2025-07-07 23:20:13
4873,131,59,22,2024-08-09,473.26,5.44,North America,CRM_SYSTEM,2025-07-07 23:20:13
4874,382,93,36,2025-05-03,544.43,18.72,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4875,870,15,38,2025-01-18,966.3,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4876,620,25,42,2025-04-08,413.2,12.54,North America,CRM_SYSTEM,2025-07-07 23:20:13
4877,336,89,5,2025-04-07,161.66,13.42,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4878,404,85,25,2024-12-23,712.39,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4879,448,59,8,2025-04-22,281.6,14.96,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4880,252,73,22,2025-05-26,891.13,4.43,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4881,321,83,31,2025-02-23,544.53,9.91,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4882,764,17,47,2025-03-23,458.81,7.12,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4883,414,1,33,2025-05-24,228.69,9.35,North America,CRM_SYSTEM,2025-07-07 23:20:13
4884,226,98,1,2024-10-19,22.11,15.34,North America,CRM_SYSTEM,2025-07-07 23:20:13
4885,544,43,2,2024-08-03,949.75,13.71,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4886,133,1,7,2025-05-02,219.07,6.63,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4887,420,22,32,2025-07-03,74.54,15.61,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4888,565,46,31,2025-04-28,829.82,16.71,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4889,301,47,43,2024-09-03,592.89,10.22,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4890,390,69,12,2024-08-08,488.68,16.74,North America,CRM_SYSTEM,2025-07-07 23:20:13
4891,915,24,41,2024-11-14,849.74,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4892,787,69,24,2024-08-20,553.79,6.89,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4893,577,67,4,2024-11-27,693.34,5.67,North America,CRM_SYSTEM,2025-07-07 23:20:13
4894,461,61,4,2024-08-07,581.66,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4895,451,45,2,2024-11-21,394.91,3.49,North America,CRM_SYSTEM,2025-07-07 23:20:13
4896,563,96,20,2024-12-23,223.38,3.99,North America,CRM_SYSTEM,2025-07-07 23:20:13
4897,389,55,26,2024-12-08,489.1,11.47,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4898,972,82,6,2025-01-29,352.44,19.95,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4899,288,85,22,2024-07-11,574.02,1.07,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4900,102,34,29,2024-11-17,235.97,9.41,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4901,478,61,24,2025-06-24,885.35,13.38,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4902,121,76,4,2024-12-27,863.26,9.11,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4903,563,81,35,2025-06-06,51.08,2.5,North America,CRM_SYSTEM,2025-07-07 23:20:13
4904,951,68,37,2025-04-19,930.19,12.75,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4905,290,77,40,2024-10-09,382.68,8.87,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4906,632,94,36,2024-09-30,25.99,8.56,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4907,225,95,45,2025-02-20,288.46,2.67,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4908,124,72,23,2025-04-03,953.2,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4909,108,53,37,2025-03-17,257.82,16.76,North America,CRM_SYSTEM,2025-07-07 23:20:13
4910,421,31,9,2024-07-29,848.71,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4911,574,14,37,2025-03-25,587.96,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4912,346,23,18,2024-11-03,758.46,2.27,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4913,174,12,11,2025-05-14,790.68,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4914,370,80,32,2025-06-06,694.0,2.79,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4915,467,16,12,2025-06-17,286.54,17.09,North America,CRM_SYSTEM,2025-07-07 23:20:13
4916,150,38,27,2025-01-08,616.76,5.46,North America,CRM_SYSTEM,2025-07-07 23:20:13
4917,111,31,2,2024-08-09,425.79,13.44,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4918,739,65,11,2025-03-09,427.9,11.51,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4919,284,1,7,2025-03-23,628.12,13.42,North America,CRM_SYSTEM,2025-07-07 23:20:13
4920,808,65,24,2025-05-05,663.93,5.62,North America,CRM_SYSTEM,2025-07-07 23:20:13
4921,662,94,48,2024-12-17,760.02,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4922,469,86,42,2025-03-14,64.15,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4923,751,7,36,2024-09-13,301.04,1.14,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4924,387,63,45,2024-12-08,97.61,15.92,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4925,603,34,45,2024-10-07,273.56,4.51,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4926,169,55,3,2024-09-04,204.93,4.63,North America,CRM_SYSTEM,2025-07-07 23:20:13
4927,519,44,9,2024-10-29,912.46,3.68,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4928,600,75,36,2024-10-09,412.36,8.15,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4929,50,25,3,2025-01-27,558.71,7.47,North America,CRM_SYSTEM,2025-07-07 23:20:13
4930,37,40,36,2025-04-16,608.58,1.6,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4931,333,70,38,2024-10-24,18.14,15.92,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4932,589,51,19,2024-10-08,409.38,2.39,North America,CRM_SYSTEM,2025-07-07 23:20:13
4933,196,21,38,2025-04-03,528.55,13.73,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4934,721,33,9,2025-05-13,314.7,13.15,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4935,720,57,37,2024-07-20,687.27,11.43,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4936,671,24,45,2024-09-11,365.95,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4937,29,6,19,2024-09-29,588.42,13.1,North America,CRM_SYSTEM,2025-07-07 23:20:13
4938,749,15,35,2025-06-15,670.18,8.69,North America,CRM_SYSTEM,2025-07-07 23:20:13
4939,455,11,33,2024-10-05,371.98,16.31,North America,CRM_SYSTEM,2025-07-07 23:20:13
4940,393,34,35,2025-06-17,682.91,19.57,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4941,718,32,21,2024-07-18,892.06,8.77,North America,CRM_SYSTEM,2025-07-07 23:20:13
4942,870,3,34,2024-09-16,185.69,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4943,57,5,46,2025-03-22,885.33,12.67,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4944,313,82,45,2024-11-18,153.88,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4945,38,62,35,2025-01-08,296.18,3.24,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4946,294,2,41,2025-05-05,166.12,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4947,620,26,47,2024-07-28,280.68,14.84,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4948,915,40,18,2024-07-13,700.81,4.04,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4949,953,52,18,2025-06-10,918.07,11.04,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4950,64,31,18,2025-03-27,726.13,15.14,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4951,185,29,42,2025-02-07,998.85,14.18,North America,CRM_SYSTEM,2025-07-07 23:20:13
4952,962,5,1,2024-10-04,414.55,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4953,802,94,30,2024-08-06,312.41,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4954,461,36,42,2025-03-27,671.25,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4955,467,86,4,2024-11-27,882.55,9.76,North America,CRM_SYSTEM,2025-07-07 23:20:13
4956,389,77,43,2025-04-08,51.45,17.02,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4957,705,99,35,2024-09-12,322.38,7.7,North America,CRM_SYSTEM,2025-07-07 23:20:13
4958,160,1,37,2024-08-05,805.7,6.73,North America,CRM_SYSTEM,2025-07-07 23:20:13
4959,301,32,33,2025-03-27,981.31,18.97,North America,CRM_SYSTEM,2025-07-07 23:20:13
4960,229,67,27,2025-01-01,781.54,19.52,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4961,283,53,35,2025-06-18,108.91,10.26,North America,CRM_SYSTEM,2025-07-07 23:20:13
4962,191,5,41,2024-10-20,773.9,15.25,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4963,223,49,33,2025-07-05,966.17,13.41,North America,CRM_SYSTEM,2025-07-07 23:20:13
4964,984,31,33,2024-07-12,802.22,8.41,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4965,604,95,49,2024-11-17,48.15,19.38,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4966,686,37,12,2024-09-19,62.1,1.51,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4967,995,91,45,2025-05-09,946.85,14.27,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4968,647,14,41,2025-01-14,592.85,13.55,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4969,496,87,4,2025-01-29,915.85,8.27,North America,CRM_SYSTEM,2025-07-07 23:20:13
4970,460,57,12,2024-12-25,478.76,1.06,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4971,887,12,6,2024-12-20,417.23,1.64,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4972,725,92,25,2024-10-27,810.82,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4973,907,16,16,2024-10-23,436.67,,North America,CRM_SYSTEM,2025-07-07 23:20:13
4974,947,77,43,2025-04-15,984.16,8.07,North America,CRM_SYSTEM,2025-07-07 23:20:13
4975,769,7,3,2025-02-25,229.15,3.0,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4976,882,89,44,2024-09-23,629.9,2.2,Asia,CRM_SYSTEM,2025-07-07 23:20:13
4977,199,38,28,2025-07-05,511.54,11.38,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4978,884,94,23,2025-05-24,153.51,7.94,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4979,125,13,43,2025-01-11,447.62,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
4980,314,38,23,2024-11-27,748.09,0.28,North America,CRM_SYSTEM,2025-07-07 23:20:13
4981,548,57,38,2024-11-07,612.26,18.17,North America,CRM_SYSTEM,2025-07-07 23:20:13
4982,993,48,48,2024-07-15,937.65,9.5,North America,CRM_SYSTEM,2025-07-07 23:20:13
4983,328,44,12,2024-11-22,556.09,3.42,Europe,CRM_SYSTEM,2025-07-07 23:20:13
